Iteration,Step,Ep_num,EpRet_mean,EpRet_std,EpLen_mean,EpErr_mean,EpErr_std,EpPsi_mean,EpPsi_std,EpSuccess_num,Value_loss,Policy_loss,Old_approx_kl,Approx_kl,Clipfrac,Explained_variance,Entropy,Time
825,10137600,224,50.42060113255699,28.83149850068791,54.433035714285715,89.34602414829793,49.57084053865756,4.571030805153506,3.3057274388824602,53,49.642520904541016,0.015443157404661179,-0.00977704394608736,0.010378321632742882,0.026638454861111112,0.7986617386341095,-2.0093185901641846,43.12808871269226
826,10149888,224,52.11518606245612,31.298875657197062,54.308035714285715,88.14797942290477,55.76073941191263,4.379922790186746,2.7736134189619075,68,59.14208984375,0.006216350942850113,-0.0017491616308689117,0.0009057922288775444,0.03724500868055555,0.8508955836296082,-2.013240337371826,42.95757722854614
827,10162176,223,54.14410794854905,30.083827805179123,54.38116591928251,83.13804783124414,52.16802569297882,4.750339578619987,3.3373488344084827,74,40.126895904541016,0.00045596063137054443,0.0041627436876297,0.003127913922071457,0.03955078125,0.8440788984298706,-2.0134353637695312,43.15435433387756
828,10174464,222,52.93076680413905,27.944213742175354,54.5945945945946,83.8732503759443,49.86214020031597,4.973260856963493,3.406014141891948,68,66.11597442626953,0.008438246324658394,-0.002826133742928505,0.0021801479160785675,0.027533637152777776,0.8467977046966553,-2.016150951385498,43.41593885421753
829,10186752,223,51.546519653907204,28.863635585235958,54.52466367713004,87.29100564273533,51.6589034767657,4.563682079315185,3.4812984997730125,60,49.69158935546875,0.00113765150308609,0.0031605036929249763,0.0023214342072606087,0.036187065972222224,0.822388306260109,-2.0218324661254883,43.99902033805847
830,10199040,223,55.35217411582237,30.85134570841646,54.54260089686099,81.9235953130482,52.7780427259595,4.9140477608137605,3.327925054782654,75,55.45949935913086,0.006568804383277893,0.004236264154314995,0.0050383033230900764,0.034830729166666664,0.8053361624479294,-2.0248990058898926,43.321006298065186
831,10211328,224,50.692674615756076,32.459211148222806,54.566964285714285,91.3934603666715,58.15423333500676,5.110573481236186,3.499019948234599,65,81.91413879394531,0.0041513219475746155,0.005360706709325314,0.0013658273965120316,0.040608723958333336,0.8093460500240326,-2.0284316539764404,42.62778639793396
832,10223616,223,51.44893361915717,26.921748918891264,54.52017937219731,86.10595840310953,46.09273454046949,5.149645783976054,3.252426563057151,54,55.83198165893555,-0.005054954439401627,2.8247013688087463e-05,0.0021943356841802597,0.03407118055555555,0.8100283443927765,-2.0322253704071045,43.70184779167175
833,10235904,223,53.25081163190311,28.854759495412832,54.573991031390136,83.31854365042389,47.626701354679284,4.816254083351169,3.379615019394011,68,61.94892883300781,-0.004783317446708679,0.013119475916028023,0.0038451645523309708,0.028428819444444444,0.8248854130506516,-2.0330309867858887,43.80703639984131
834,10248192,224,48.140330999380694,29.382267393506943,54.40625,94.75432177559439,54.53307570344018,5.172367649418966,3.4865334297505495,54,51.60882568359375,0.0006137192249298096,0.004053770564496517,0.0014621475711464882,0.03919813368055555,0.8186218589544296,-2.035396099090576,43.43550395965576
835,10260480,224,54.799124108910455,30.783582770022765,54.450892857142854,83.83992015745864,54.31047112299565,4.676828336502824,3.230097805332319,74,46.93220138549805,0.008466534316539764,-0.010992911644279957,0.008675298653542995,0.033854166666666664,0.8119423389434814,-2.0326225757598877,43.6080539226532
836,10272768,223,50.79079387400658,29.317012888360132,54.399103139013455,89.50605663366551,53.33511859953439,4.801510257036696,3.223165678430199,61,75.4217758178711,0.005559056997299194,-0.01479531079530716,0.0025585144758224487,0.043782552083333336,0.8101664334535599,-2.039792537689209,43.80062961578369
837,10285056,224,46.001547953951366,29.69497465442838,54.50892857142857,98.7564904377672,56.671069088696555,5.009750250194754,3.264461267616625,58,55.18876647949219,-0.006456974893808365,0.0008923215791583061,0.0011799950152635574,0.044596354166666664,0.8413874506950378,-2.039015293121338,42.796008586883545
838,10297344,223,49.572998089425504,29.79790756479084,54.51569506726457,92.81772449869452,58.434283667119836,4.452981900741166,3.3118724930045524,63,52.20613098144531,0.004315294325351715,0.005397185683250427,0.0020057549700140953,0.03664822048611111,0.8444008827209473,-2.0456080436706543,42.67106318473816
839,10309632,222,46.820580576785204,27.644151485884187,54.72522522522522,96.80040462019262,55.67015023453838,4.786008354779836,3.209545375210103,51,40.254905700683594,0.005317211151123047,-0.012845223769545555,0.004232088103890419,0.04541015625,0.8491001576185226,-2.0518712997436523,43.067070960998535
840,10321920,222,53.03034478584904,29.652291085638918,54.432432432432435,85.98792208302493,53.00226776503012,5.051796516856632,3.2695030081706715,65,49.74620056152344,0.015511013567447662,0.012129888869822025,0.00525113008916378,0.0322265625,0.8463773280382156,-2.045992374420166,42.78590726852417
841,10334208,224,48.832133581648414,27.832832456968298,54.535714285714285,92.07662327792173,51.32737825294969,4.43293746560812,3.005054806906105,51,47.715057373046875,0.006405524909496307,0.006187928840517998,0.003282749094069004,0.027289496527777776,0.8361001163721085,-2.0465667247772217,42.35170578956604
842,10346496,224,53.21054458626827,31.809342536097784,54.370535714285715,86.85537387795401,57.35356639550654,4.788968525826931,3.074006566574259,74,53.018333435058594,-0.0031094998121261597,0.002223065122961998,0.009036816656589508,0.024251302083333332,0.8493451923131943,-2.0461926460266113,42.766125202178955
843,10358784,223,55.11706747642329,28.83228902806922,54.42152466367713,81.97716661443414,49.85057440747412,4.352262426384896,3.186705594481697,73,53.30781936645508,0.01671813242137432,-0.0003203628584742546,0.0023672981187701225,0.03708224826388889,0.8241910189390182,-2.046142578125,42.92949318885803
844,10371072,223,49.34391099039172,27.30344127008003,54.56502242152467,91.11541120035459,50.71027741681151,4.503308465127987,3.1411550181977863,51,41.2904167175293,0.0012831613421440125,0.006855702959001064,0.0028379205614328384,0.03955078125,0.8264906406402588,-2.0472047328948975,43.923221588134766
845,10383360,223,49.204746909829026,28.903715614668528,54.52466367713004,92.48904773689884,54.029164115322764,4.620168679498236,3.1007996419740187,55,58.827022552490234,0.0030642300844192505,0.02452487125992775,0.007535293698310852,0.036078559027777776,0.8221742361783981,-2.049912929534912,42.9828987121582
846,10395648,224,46.81924966421629,29.060496233031255,54.482142857142854,97.58051523626412,57.01257660480379,4.9085544315832,3.1831129620309055,53,31.791088104248047,0.0005626790225505829,0.0112697072327137,0.005572859197854996,0.030544704861111112,0.8373546153306961,-2.052415370941162,42.768749713897705
847,10407936,223,48.81687390380799,29.760374712914363,54.47085201793722,93.61492703224307,54.99798580460706,4.484292830052397,3.088468685610288,55,49.113704681396484,-0.002763848751783371,0.0035122260451316833,0.0009879330173134804,0.044026692708333336,0.7964845448732376,-2.0572662353515625,43.568684816360474
848,10420224,223,46.51001962200394,28.361152478851288,54.408071748878925,97.0784602671864,53.80845387435611,4.690043327519712,3.0266978989235924,52,48.04914855957031,-0.017430804669857025,0.003803796134889126,0.004348616115748882,0.03347439236111111,0.8345467448234558,-2.0626158714294434,43.424694776535034
849,10432512,224,52.21792103171821,30.93965170605379,54.5625,89.33684184852821,56.2129578605308,4.659630155989102,3.1447576822016905,69,46.9933967590332,-0.007157597690820694,-0.0034994836896657944,0.00290604867041111,0.018744574652777776,0.8428324311971664,-2.063232421875,42.776031255722046
850,10444800,223,49.6435990569969,28.851550622270857,54.46188340807175,92.28500588802459,55.05387837007816,4.630835933001052,3.181963289000059,50,45.2854118347168,0.007284209132194519,0.0016074944287538528,0.0008301688358187675,0.03331163194444445,0.8435158878564835,-2.0635786056518555,43.36370515823364
851,10457088,224,49.58624065318088,31.784058303416366,54.486607142857146,94.54232038128514,57.100180382444364,4.2726818472147,3.0934875093299405,56,53.27326965332031,-0.016146220266819,0.018835172057151794,0.004786738194525242,0.026041666666666668,0.8422392159700394,-2.0656838417053223,42.58476114273071
852,10469376,222,53.33043741694261,31.99594828881688,54.6036036036036,88.20643378847905,58.940106740543825,4.972503700771847,3.3412960095719892,81,59.785057067871094,-0.013073883950710297,0.0034068459644913673,0.0024744048714637756,0.032524956597222224,0.8549562841653824,-2.060605049133301,42.23637056350708
853,10481664,222,49.17182815664515,28.319265971433083,54.65765765765766,92.22661016218201,52.81936236602603,4.652938601132986,2.9784598962592366,58,81.03164672851562,-0.012042559683322906,-0.00911986269056797,0.007632920518517494,0.03317599826388889,0.7897146493196487,-2.0613551139831543,42.378132343292236
854,10493952,222,50.954280877893304,30.027332289395012,54.486486486486484,90.76732589318907,56.29809854379459,5.054872261511313,3.225229430108376,56,49.304901123046875,0.0037294328212738037,0.017086494714021683,0.004241366870701313,0.027289496527777776,0.8302866369485855,-2.0609707832336426,43.374335050582886
855,10506240,223,50.875630659139055,31.8048686388828,54.62331838565022,91.12557128852845,57.45932792880879,4.803015613769736,3.1979823181026648,65,63.120033264160156,-0.006564956158399582,-0.015098652802407742,0.0033657392486929893,0.013210720486111112,0.8172684162855148,-2.063148021697998,42.564836502075195
856,10518528,224,49.20298219140799,31.158977321727004,54.549107142857146,94.6595968176786,57.25235790232514,4.482555314898491,3.213221652575001,60,55.559120178222656,0.00560632161796093,0.004884529858827591,0.0017034737393260002,0.031005859375,0.8163468092679977,-2.0674679279327393,43.1744270324707
857,10530816,222,53.56992056506851,30.91540711027236,54.653153153153156,86.65176352566239,56.58039833106014,4.673641630121179,3.165061364085175,71,60.22472381591797,-0.0072707608342170715,0.012845111079514027,0.002167181111872196,0.03298611111111111,0.8366778790950775,-2.074385166168213,43.594897985458374
858,10543104,221,48.13738371824734,32.645111472035914,54.76018099547511,97.32563331929765,63.77553597402516,5.025834751344915,3.410931951515338,59,86.71403503417969,0.003509955480694771,0.004410575143992901,0.00567295216023922,0.03746202256944445,0.8300188481807709,-2.0776994228363037,42.374025106430054
859,10555392,223,50.35518647678973,30.769572344021107,54.502242152466366,91.44418446965291,55.78396557855368,4.795226238233626,3.2323128289606857,56,43.73844909667969,-0.014062799513339996,0.010936261154711246,0.0022473596036434174,0.03615993923611111,0.8280027061700821,-2.0819668769836426,42.589627504348755
860,10567680,223,51.61507528463612,30.863077522300596,54.34080717488789,89.51385228196916,55.478728007656784,4.7426255936045285,3.051465446399118,61,64.09280395507812,-0.010059140622615814,0.011688489466905594,0.002360624261200428,0.024956597222222224,0.8398052453994751,-2.079177141189575,42.794156312942505
861,10579968,223,54.64538370183576,31.2950554914023,54.47533632286996,84.20449891766148,56.12142055849716,4.556201145787945,3.0459554825431296,72,45.76958084106445,0.011537188664078712,0.006110659800469875,0.0031693903729319572,0.027587890625,0.8219610750675201,-2.080807685852051,43.063445806503296
862,10592256,223,51.22794661777668,32.029239133058375,54.53363228699551,91.35860597839721,58.900325975497154,4.56910562622173,3.192474157820966,67,64.60884094238281,0.007875720039010048,0.00961227621883154,0.0018559349700808525,0.042914496527777776,0.8357722908258438,-2.0869665145874023,43.09382390975952
863,10604544,224,52.33991968771037,30.26236635797279,54.348214285714285,87.99227657891866,56.96208424694375,4.589746972279889,3.2696465021604846,68,44.516151428222656,-0.008754275739192963,0.021416379138827324,0.0064278412610292435,0.035481770833333336,0.8147462904453278,-2.0885913372039795,43.45212459564209
864,10616832,222,52.31267395803094,34.050140441099444,54.43693693693694,90.61401354193644,61.61075063677154,4.750264029245119,3.2339468388017605,75,56.645145416259766,-0.0007302500307559967,0.004062939435243607,0.0016950508579611778,0.025770399305555556,0.8289108723402023,-2.0968661308288574,43.1562123298645
865,10629120,223,51.34239730997585,31.853942120653713,54.56053811659193,90.57992775470778,58.41129541332092,4.551544590381229,3.3981560234662003,71,54.7722282409668,-0.004206530749797821,0.0007790084928274155,0.0008834851905703545,0.033772786458333336,0.8622769713401794,-2.098069190979004,43.32045936584473
866,10641408,223,55.154033529746776,29.77409958265561,54.57847533632287,83.38424320864509,55.233522283927265,4.909588510145521,3.080538238669624,76,51.07126235961914,-0.004015278071165085,0.007584989070892334,0.0024449052289128304,0.037353515625,0.8319171369075775,-2.0988473892211914,42.99967932701111
867,10653696,224,54.0370749539453,31.196980922883498,54.495535714285715,86.6076839849092,55.85691069956543,4.61775325770889,3.0819119682961342,65,42.815269470214844,0.021279703825712204,0.006461287848651409,0.007046696729958057,0.03648546006944445,0.8513555824756622,-2.1004796028137207,42.982645750045776
868,10665984,223,51.874418329872555,29.560671510763978,54.56502242152467,88.73996452966442,53.20055141595508,4.841344356536865,3.0049518153396235,61,50.741214752197266,0.006297186017036438,-0.010066332295536995,0.0022970084100961685,0.03127712673611111,0.815325066447258,-2.0993988513946533,43.24399209022522
869,10678272,224,51.353060765568095,31.43175394755539,54.455357142857146,91.04810220669572,58.032193014942806,4.884573375540122,3.4060846466807706,61,50.90736389160156,-0.0011845752596855164,-0.00572129525244236,0.003620631992816925,0.029106987847222224,0.84476238489151,-2.100679636001587,45.124234676361084
870,10690560,224,45.69044812745814,28.183324389507437,54.388392857142854,100.45404133956048,57.25497325253709,4.435816242226533,3.1127176745093617,42,43.0357666015625,-0.012735076248645782,0.0016327453777194023,0.0016988394781947136,0.03244357638888889,0.840176060795784,-2.099813461303711,43.22796630859375
871,10702848,224,50.49381553845292,32.355945316232884,54.263392857142854,92.7995403705413,59.778693607331256,4.90255169570446,3.35028936795638,66,42.03369903564453,-0.005535487085580826,-0.0010321708396077156,0.002575133927166462,0.03257921006944445,0.8461484909057617,-2.1055660247802734,42.539008140563965
872,10715136,224,49.53569708527935,30.373021873741838,54.5,93.53481544950834,55.90034217435134,4.644922933408192,3.3304620271932412,53,42.40973663330078,-0.00426405668258667,-0.001712605357170105,0.0019562402740120888,0.034016927083333336,0.8385801166296005,-2.1084420680999756,42.73106050491333
873,10727424,224,49.7435546267951,27.782284711586474,54.370535714285715,89.96859247086657,48.50173789450248,4.840168351573603,2.951062752284694,52,50.532833099365234,-0.008716635406017303,0.008076438680291176,0.0013450812548398972,0.03993055555555555,0.8233971446752548,-2.1078901290893555,45.23229432106018
874,10739712,222,53.4694042285752,28.32553146574697,54.612612612612615,84.35866517945328,50.793074254549936,5.069236143215282,3.1151858599388724,67,36.70017623901367,0.014827359467744827,-0.008187311701476574,0.003319447860121727,0.028645833333333332,0.8365235030651093,-2.10894775390625,44.244895935058594
875,10752000,223,54.782033729533495,29.562626403187057,54.417040358744394,83.12069758974243,54.13012457270414,4.567613115225138,3.4910061259703786,78,68.40999603271484,-0.006147906184196472,0.011100114323198795,0.004746352322399616,0.023084852430555556,0.8190253227949142,-2.1109931468963623,43.74006938934326
876,10764288,224,50.79491519608906,29.783194890659775,54.45982142857143,90.28750702950886,56.655266585763684,4.612025256667819,3.347405716007734,66,48.99553680419922,0.02021787315607071,0.013809429481625557,0.0034417258575558662,0.029106987847222224,0.844017431139946,-2.112685441970825,42.41323804855347
877,10776576,224,51.759618834204424,31.248699078539207,54.361607142857146,90.18783789802815,57.732465507946884,4.897072709032466,3.0340370139051465,66,37.7879638671875,-0.0020374543964862823,0.004395889118313789,0.0065729133784770966,0.030544704861111112,0.8412297964096069,-2.1108083724975586,42.74034357070923
878,10788864,224,48.0562579038994,29.928370188066488,54.4375,93.74795715286696,54.71696421323573,4.836971589497158,2.9310047168028452,56,27.76447296142578,-0.0007632412016391754,0.0021641049534082413,0.000354815274477005,0.019178602430555556,0.8376284688711166,-2.1100282669067383,43.69091987609863
879,10801152,224,53.278261799065,31.92821406621912,54.464285714285715,88.3125990625369,58.55657805564805,4.4411793670484,2.9872174662944406,70,51.84593200683594,0.010805636644363403,0.00907429214566946,0.002990938723087311,0.03127712673611111,0.84573133289814,-2.1141483783721924,42.9971342086792
880,10813440,224,50.08874856135121,31.629956093230675,54.401785714285715,92.27640279161928,57.41220014185863,4.689735030489309,3.212273492339423,62,37.13473129272461,-0.015677601099014282,-0.0014269286766648293,0.006329595111310482,0.028374565972222224,0.8373575806617737,-2.1168015003204346,43.6699378490448
881,10825728,224,53.922045969410725,30.584053169127326,54.325892857142854,85.57296359504451,54.2693625401949,4.67864165348666,3.1499071897205897,66,49.013370513916016,0.00307278148829937,-0.01091876719146967,0.0016193622723221779,0.029134114583333332,0.835671678185463,-2.117236614227295,43.93818211555481
882,10838016,223,49.10422217195575,29.032910564750882,54.488789237668165,92.7541836671347,53.64920118239454,4.730320436537533,3.3550801182869625,53,75.9279556274414,0.012634128332138062,0.010770704597234726,0.001887488178908825,0.028211805555555556,0.8306030333042145,-2.119396209716797,43.963123083114624
883,10850304,224,48.2931379104269,29.19083947111757,54.348214285714285,95.04610911675948,55.173695104251536,4.5420295638697485,2.9736654808242227,53,32.80723571777344,0.020725242793560028,0.005903742276132107,0.00833859108388424,0.033365885416666664,0.8419009000062943,-2.118542194366455,43.38559865951538
884,10862592,224,49.732776791827895,29.530949808859006,54.504464285714285,91.98232154285418,53.126802020371095,4.790232037859304,3.2679359074012586,62,54.71791076660156,-0.012527747079730034,0.006417763419449329,0.0038507236167788506,0.031195746527777776,0.830190122127533,-2.1219546794891357,43.472896575927734
885,10874880,223,51.93776423451867,27.056177828623817,54.43946188340807,86.03626711434526,50.564247109410594,4.836090017327279,3.2699783422065467,63,44.418704986572266,-0.005317835137248039,0.002327045425772667,0.003501339815557003,0.023627387152777776,0.8269473612308502,-2.1228771209716797,43.845890045166016
886,10887168,222,49.18166061345365,29.077733829930402,54.513513513513516,93.20443927137804,56.76012162285062,4.982922173835136,3.3264855122800707,59,30.396198272705078,-0.007948212325572968,0.02939288318157196,0.004462304525077343,0.0283203125,0.8520450443029404,-2.122300624847412,43.30784559249878
887,10899456,224,51.1142894977106,31.32276585406786,54.45982142857143,90.4548028257703,56.85901788561897,4.809116034635475,3.1007630481925696,66,81.96044921875,0.003744903951883316,0.0022430680692195892,0.007321435958147049,0.030436197916666668,0.8356820046901703,-2.1221179962158203,44.916183948516846
888,10911744,224,52.60619265755396,31.079758399510975,54.388392857142854,87.05085805208002,56.30580302281915,4.833629269685064,3.2477336654219138,72,53.96194839477539,0.00873778760433197,-0.013008395209908485,0.00588225107640028,0.013454861111111112,0.8261422514915466,-2.1221940517425537,43.60961389541626
889,10924032,224,54.76627703261891,30.775471002247368,54.526785714285715,82.96127385548493,54.01355938098578,4.553229127611433,3.030650491877611,73,69.94731140136719,-0.0009224209934473038,8.514896035194397e-05,0.004021652974188328,0.025200737847222224,0.8403466939926147,-2.125448226928711,43.44715881347656
890,10936320,223,52.51999196460916,30.343598099095697,54.42152466367713,87.4628162734546,55.61868045168131,4.384074724308578,2.9997570422092283,63,77.56852722167969,-0.007409796118736267,-0.007437519729137421,0.0030345888808369637,0.029622395833333332,0.8278688341379166,-2.120614528656006,43.589820861816406
891,10948608,224,53.293240877504225,31.030941228630056,54.375,85.6703693723636,54.3485092550894,4.74781582398074,3.2640574469060115,67,52.245487213134766,0.005311310291290283,-0.00563858263194561,0.001018434762954712,0.028727213541666668,0.8398425430059433,-2.1193761825561523,43.32790446281433
892,10960896,223,52.361328658767285,28.67629615025937,54.327354260089685,85.38088464669792,50.001075919894916,4.307035811813423,2.9903760611280803,68,74.55750274658203,-0.0012423470616340637,-0.006951002404093742,0.0014484170824289322,0.019558376736111112,0.8436031192541122,-2.121830940246582,43.67502188682556
893,10973184,224,52.0483761841023,30.514706941703302,54.4375,87.30601760737616,53.597100563175616,4.5586551406553815,3.286132394547515,68,33.86204528808594,0.003089822828769684,-0.0003250688314437866,0.003142477013170719,0.03781467013888889,0.8434396386146545,-2.1245830059051514,42.62885308265686
894,10985472,224,52.65250760222705,30.768403860600746,54.38392857142857,86.62219545110624,56.00459215864208,4.464471718030317,2.9478018512765383,68,54.83908462524414,0.008352436125278473,0.007631103508174419,0.001657848246395588,0.026882595486111112,0.8218401819467545,-2.127040386199951,43.17596459388733
895,10997760,224,50.73032532224688,30.718068399186915,54.34375,89.94806222418367,57.18833923872424,4.851583881037576,3.4202730720992855,61,39.918922424316406,0.0074950456619262695,-0.012563463300466537,0.0029986584559082985,0.013644748263888888,0.8439619243144989,-2.1309547424316406,42.54182457923889
896,11010048,223,53.53329251673829,30.045149370558804,54.43946188340807,85.2158892218758,52.14212172571071,4.240871657170523,3.0861698109683884,67,65.57026672363281,0.011800497770309448,0.009227795526385307,0.001575808972120285,0.030327690972222224,0.8293593525886536,-2.1314871311187744,42.38991141319275
897,11022336,224,52.33130089836266,31.210408982319628,54.232142857142854,88.72019341707389,56.35285184503205,4.948035973523345,3.115655311618669,64,125.96481323242188,0.0064239054918289185,-0.0013096416369080544,0.00129617378115654,0.019422743055555556,0.8003136813640594,-2.1335039138793945,42.331504583358765
898,11034624,224,53.354070290936995,30.536178483096467,54.223214285714285,85.68530755296494,55.366030093298406,4.449937641620635,3.0945770754910944,73,34.30440902709961,-0.005946144461631775,-0.010727045126259327,0.0013892725110054016,0.023220486111111112,0.8485377132892609,-2.130445957183838,43.06078743934631
899,11046912,224,56.8586121685318,31.16535779245208,54.325892857142854,80.79355479311224,53.718801401048715,4.5276246166655,3.120024750313368,79,86.52809143066406,-0.016486845910549164,0.006820217706263065,0.0051502808928489685,0.020643446180555556,0.809069350361824,-2.12965726852417,44.40847039222717
900,11059200,224,54.47978893349158,32.647648751887395,54.34375,85.21545994189812,60.05130187264295,4.631566682032177,3.190192679875674,75,53.4168815612793,-0.009312104433774948,0.008964148350059986,0.0020280219614505768,0.042805989583333336,0.8147968351840973,-2.1307616233825684,43.66825008392334
901,11071488,223,54.59809459823808,30.292341781951013,54.39013452914798,83.94956879398984,55.04981959362466,4.5541136895594585,3.0602553702099597,73,36.66156005859375,-0.011872492730617523,-0.00364716537296772,0.0015683835372328758,0.028076171875,0.818688228726387,-2.1335744857788086,44.45588254928589
902,11083776,224,50.345965757400805,29.718274832891215,54.53125,90.3725567611423,54.050631810918816,4.4854036292859485,3.3225375110124804,58,43.96500778198242,0.0037619806826114655,-0.007563292980194092,0.0005905600264668465,0.024983723958333332,0.8542569279670715,-2.1358189582824707,43.9379141330719
903,11096064,224,52.50055434503622,30.813322287838957,54.33482142857143,87.45363645618025,54.13002443291642,4.296545460820198,2.9729116029196323,66,47.230125427246094,0.010071923956274986,-0.007637440226972103,0.0028958888724446297,0.023383246527777776,0.8376245647668839,-2.1419434547424316,43.77763366699219
904,11108352,224,47.9273907401276,31.77325076451206,54.473214285714285,97.92088796366916,59.40933031275499,4.110610660697733,3.0577147082859844,64,53.47216033935547,-0.009821280837059021,0.003588571213185787,0.0031373584643006325,0.022271050347222224,0.8490000367164612,-2.1428885459899902,43.20159673690796
905,11120640,224,47.76383027574364,32.03967271232261,54.54017857142857,97.2481366811774,61.17009947269027,4.834115707448551,3.1763079493955657,60,34.260658264160156,-0.008180122822523117,-0.004107760265469551,0.0033581694588065147,0.025444878472222224,0.8644983023405075,-2.1453773975372314,42.63214564323425
906,11132928,224,46.34700674103793,30.250155363125575,54.441964285714285,98.78479949954556,58.78248739235894,4.777225096310888,3.419802811310812,52,42.22431182861328,0.004844479262828827,0.0008909488096833229,0.001578325405716896,0.024115668402777776,0.8637669086456299,-2.147470712661743,42.514251947402954
907,11145216,222,51.17255622189924,29.964051061649954,54.61711711711712,89.09345870072384,50.82174187725775,4.511538486222964,3.186878334743137,58,161.52467346191406,0.0016808826476335526,-0.0038555720821022987,0.001205485314130783,0.01953125,0.761016920208931,-2.152318000793457,42.623955965042114
908,11157504,224,53.14914043891805,29.60600388877679,54.45982142857143,85.73013925351621,51.22553551571798,4.465319918734686,2.940283833764496,68,45.180274963378906,-0.0048102084547281265,0.015197308734059334,0.002183305099606514,0.016574435763888888,0.7821711748838425,-2.15498423576355,42.39237308502197
909,11169792,224,51.57554149796364,30.407825629412983,54.482142857142854,89.87356073011014,56.19446533783475,4.925055908305304,3.3081419259728104,69,37.05808639526367,-0.009447455406188965,-0.014395684003829956,0.004462316632270813,0.016628689236111112,0.842551663517952,-2.1521098613739014,42.302335262298584
910,11182080,224,52.08323787608573,28.894611463405866,54.598214285714285,86.13434178943206,50.15242378171838,5.094731492655618,3.4087034897292336,60,38.520591735839844,0.015251059085130692,-0.0039076171815395355,0.005611470900475979,0.02392578125,0.8238584250211716,-2.1522884368896484,42.24937629699707
911,11194368,223,51.1269706815221,30.61628195429397,54.65022421524664,90.63800880550924,56.06746969427105,4.840245396567033,3.2573201996598447,59,55.944358825683594,-4.369765520095825e-05,0.0010552136227488518,0.0006790719926357269,0.023383246527777776,0.8350920975208282,-2.153494358062744,42.81470441818237
912,11206656,224,50.46062507353679,30.214403596787,54.50892857142857,90.90293762967995,54.69006161090769,5.086285647537027,3.5695719467119207,63,46.26850128173828,-0.0013938583433628082,0.0038466937839984894,0.0018901154398918152,0.028374565972222224,0.841423511505127,-2.1566386222839355,42.320013999938965
913,11218944,224,55.651643762535514,29.440309247532383,54.25,81.11274259521886,51.97294492083097,4.800551741250923,3.2297524767954253,76,69.71846771240234,0.005696848034858704,-0.009401073679327965,0.005821415223181248,0.015625,0.8459965139627457,-2.1593165397644043,42.41740679740906
914,11231232,224,51.79928665019638,30.404292441506573,54.54017857142857,89.8344842225163,57.86575302064566,4.964332692325115,3.0514407378197608,63,50.02978515625,-0.020456500351428986,-0.007691951468586922,0.0043428270146250725,0.026529947916666668,0.8386777490377426,-2.160879135131836,42.228649616241455
915,11243520,223,51.5759628019503,27.511114580084435,54.47533632286996,86.85143024336328,49.09795057874683,4.511414942720012,3.1251383733255866,52,50.864810943603516,0.011389978229999542,-0.0006349701434373856,0.0006526177749037743,0.017605251736111112,0.8318631649017334,-2.1643896102905273,42.410073041915894
916,11255808,223,54.839281552638056,30.800814797205366,54.502242152466366,83.72185511118987,54.163078453995595,4.7460749865647385,3.3052536451925802,76,51.21180725097656,-0.006784364581108093,0.01000753790140152,0.00481520127505064,0.018825954861111112,0.8429165631532669,-2.163501262664795,42.143131494522095
917,11268096,224,49.89223003297066,28.645793385981413,54.629464285714285,91.15209757222384,53.080932507720426,4.389060549438,3.1293343626197823,58,32.506526947021484,0.006963120773434639,0.007160171866416931,0.0007670130580663681,0.010009765625,0.8319692611694336,-2.164679527282715,42.339365005493164
918,11280384,222,51.8354854110528,29.76824499853284,54.567567567567565,88.77213136685263,54.10434920090437,4.08539844525827,3.027482488064392,58,52.51119613647461,0.005511227995157242,-0.0035649118945002556,0.0012982971966266632,0.022243923611111112,0.8280652463436127,-2.1642346382141113,42.21760058403015
919,11292672,223,50.09697860433421,29.684002271810865,54.408071748878925,91.42614320247057,57.26469455136065,4.277763217019393,3.1215205576749367,53,36.783058166503906,-0.002200361341238022,0.007613892666995525,0.0009406749159097672,0.014214409722222222,0.8571655601263046,-2.1666040420532227,42.398873805999756
920,11304960,224,49.94913374779385,28.972056228956973,54.330357142857146,91.90026546237326,55.3564840016728,4.429009897368295,3.0720259601299356,57,53.33665084838867,0.0004429090768098831,0.0004734201356768608,0.0047212401404976845,0.029812282986111112,0.8494242429733276,-2.164377212524414,42.51285934448242
921,11317248,224,53.54435297680228,31.102046634972794,54.49107142857143,85.9735668510629,54.83298966414443,4.779441558888981,3.262007377025974,66,43.61131286621094,-0.0012624077498912811,0.012325330637395382,0.0033246465027332306,0.020182291666666668,0.7906733751296997,-2.164849281311035,42.79905724525452
922,11329536,223,54.866035112811566,31.482960383743787,54.37668161434978,83.04397156395821,52.87786516338089,4.892780802175069,3.0808422330477527,71,52.845069885253906,0.001913243904709816,0.003537074662744999,0.0008177831768989563,0.017279730902777776,0.8198752701282501,-2.16294264793396,42.42064452171326
923,11341824,223,48.37764962377828,30.416841797703135,54.39461883408072,96.0939597805762,60.69795576731374,4.2595802454670455,2.957225164770296,62,34.55674743652344,-0.003918901085853577,0.001062731258571148,0.0015458138659596443,0.009955512152777778,0.8566741943359375,-2.164041519165039,42.22801494598389
924,11354112,223,49.06877131498493,30.67573207249213,54.53811659192825,93.76159279448434,55.78609605276644,4.579811946158986,3.237846832066759,61,48.83966064453125,-0.0038957782089710236,-0.000583503395318985,0.0010317647829651833,0.013780381944444444,0.8477012813091278,-2.165236711502075,42.56943082809448
